,PC1,PC2,PC3,class,name
20631,5635.928737376221,-256.68582352767714,-40.67748283209169,rhyolite,rhyolite4B404.jpg
20632,5636.919492123292,-242.75572370369102,-27.630269974693725,rhyolite,rhyolite4BS06.jpg
20633,5637.867233047847,-256.3179882706108,-39.67024604916249,rhyolite,rhyolite4BSF7.jpg
20634,5638.929096058299,-236.45747257433783,-21.706833597121197,rhyolite,rhyolite4BV04.jpg
20635,5639.886245306368,-265.91852416413644,-49.767670378947095,rhyolite,rhyolite4BW4W.jpg
20636,5640.856894751412,-253.86108474248914,-40.06786613569487,rhyolite,rhyolite4BY2E.jpg
20637,5641.857650681633,-249.22681364416658,-36.2857085831954,rhyolite,rhyolite4C0Z9.jpg
20638,5642.867185031661,-250.99200809698038,-37.73865302025635,rhyolite,rhyolite4CD05.jpg
20639,5643.845718802883,-252.8562215136093,-40.17167407551723,rhyolite,rhyolite4CQ5S.jpg
20640,5645.416545645004,-201.76993173753345,43.70306222230454,rhyolite,rhyolite4D2HF.jpg
20641,5645.89045766147,-243.5030825486585,-28.266059278282583,rhyolite,rhyolite4DH8Q.jpg
20642,5646.879217846239,-247.50576553362885,-33.46860729879956,rhyolite,rhyolite4DLJC.jpg
20643,5647.877710185445,-276.7322080605149,-61.13384755154844,rhyolite,rhyolite4DRLS.jpg
20644,5648.84987407518,-255.41774385214927,-42.04930466784304,rhyolite,rhyolite4E1PS.jpg
20645,5649.880840278032,-268.98233154956563,-51.17557878730691,rhyolite,rhyolite4EDX4.jpg
20646,5650.950309846047,-235.70176665651644,-19.460723338640896,rhyolite,rhyolite4ENE3.jpg
20647,5651.8797636245445,-261.4523594723335,-47.60082361035935,rhyolite,rhyolite4EQJJ.jpg
20648,5652.84782919667,-261.2920558470625,-46.77080706440309,rhyolite,rhyolite4EWV6.jpg
20649,5653.875791024145,-259.09719201551934,-43.95140913701278,rhyolite,rhyolite4F0EH.jpg
20650,5654.854205291473,-246.8049607065688,-33.285236135523355,rhyolite,rhyolite4F6N1.jpg
20651,5655.890858174877,-252.26832362959965,-37.704729800073,rhyolite,rhyolite4GLK6.jpg
20652,5657.3529685064805,-222.75180539226162,21.33492957759808,rhyolite,rhyolite4H9HO.jpg
20653,5657.920770230913,-252.00094061598702,-33.39318787785938,rhyolite,rhyolite4HCDR.jpg
20654,5658.89119421079,-269.4299079115116,-52.62947546699507,rhyolite,rhyolite4HJLE.jpg
20655,5660.246910424836,-226.25732552652127,8.241466038317807,rhyolite,rhyolite4HPY9.jpg
20656,5661.745366273648,-182.51770553168157,91.11294277869665,rhyolite,rhyolite4I5FM.jpg
20657,5661.838151923748,-252.28688909224826,-40.10801495268216,rhyolite,rhyolite4IEGP.jpg
20658,5662.869217128755,-242.8338105997615,-29.284832617442287,rhyolite,rhyolite4IJ9M.jpg
20659,5664.036174047911,-246.12462866143287,-22.084869715217348,rhyolite,rhyolite4IVOZ.jpg
20660,5664.900705689635,-266.68669346359167,-49.26952785182743,rhyolite,rhyolite4J07O.jpg
20661,5665.85813455284,-255.34692982581896,-42.13268959147684,rhyolite,rhyolite4JYMG.jpg
20662,5666.86205602635,-279.6537802883991,-64.60328896641026,rhyolite,rhyolite4K2WJ.jpg
20663,5667.909958011226,-242.3326226690706,-27.10285971570461,rhyolite,rhyolite4K9VN.jpg
20664,5668.87958116333,-258.55747736144565,-44.768983439526075,rhyolite,rhyolite4KF5G.jpg
20665,5669.860279778348,-245.67498732503645,-32.4278443383265,rhyolite,rhyolite4KVJY.jpg
20666,5670.814042200772,-258.9254330199812,-47.44885759586103,rhyolite,rhyolite4L1ZI.jpg
20667,5672.014832937834,-236.69499627400862,-15.782877295907044,rhyolite,rhyolite4L2NP.jpg
20668,5673.4789479548035,-209.78370265704987,44.044685497425206,rhyolite,rhyolite4LEXR.jpg
20669,5673.773559604719,-252.97633372046943,-43.91238530208675,rhyolite,rhyolite4LQ8O.jpg
20670,5674.935582333788,-234.20003793862074,-16.934902983876626,rhyolite,rhyolite4LQTQ.jpg
20671,5675.874489170633,-249.83196335886467,-35.88916894522804,rhyolite,rhyolite4MAHE.jpg
20672,5677.027833998398,-245.71499522904637,-25.232831840864705,rhyolite,rhyolite4METM.jpg
20673,5677.8968737056675,-253.3427698787168,-35.02998742429696,rhyolite,rhyolite4MIY3.jpg
20674,5679.486963136745,-195.83720913678667,54.007673235483736,rhyolite,rhyolite4N4Z0.jpg
20675,5680.0092441026945,-226.54549882369793,-8.22806569373804,rhyolite,rhyolite4N6N7.jpg
20676,5681.587204113379,-193.23516589132444,64.29202456029621,rhyolite,rhyolite4NAXL.jpg
20677,5681.9709532545785,-239.27805150209898,-21.90089233150255,rhyolite,rhyolite4NGPV.jpg
20678,5683.030440257949,-239.69435501918724,-18.063420922593824,rhyolite,rhyolite4NW4T.jpg
20679,5683.868073565154,-279.76093311760656,-65.2356359584013,rhyolite,rhyolite4NY48.jpg
20680,5684.997958971441,-217.46291678309603,-2.4897170873929935,rhyolite,rhyolite4O5TA.jpg
20681,5685.878795310413,-272.8459665049999,-56.553585135133105,rhyolite,rhyolite4O6JR.jpg
20682,5686.880473822283,-272.74510476822644,-56.88382740947976,rhyolite,rhyolite4O75X.jpg
20683,5687.9168580751175,-247.6029900624635,-29.066120097568252,rhyolite,rhyolite4OOLK.jpg
20684,5688.926587618705,-222.89073822360336,-5.383756103641628,rhyolite,rhyolite4PGMM.jpg
20685,5689.840601213471,-258.5697448604608,-46.30983008790215,rhyolite,rhyolite4PK2X.jpg
20686,5690.866384869313,-249.68463310601123,-36.39116974862289,rhyolite,rhyolite4PVNG.jpg
20687,5691.873832027281,-259.08776133766725,-45.48013785071158,rhyolite,rhyolite4QQOY.jpg
20688,5692.98587833897,-245.45440217370344,-25.50497599301105,rhyolite,rhyolite4QRP0.jpg
20689,5693.891102761312,-268.23137321797446,-52.52739667658322,rhyolite,rhyolite4QVCW.jpg
20690,5694.869732768125,-280.3006002347258,-65.10715134247052,rhyolite,rhyolite4R35T.jpg
20691,5695.844110792234,-253.69068220946323,-41.49824622600973,rhyolite,rhyolite4RJE6.jpg
20692,5696.955526723844,-254.75493106547998,-36.14982143307289,rhyolite,rhyolite4RUEV.jpg
20693,5698.0503449943435,-238.34101633341064,-13.880174316081002,rhyolite,rhyolite4S5IY.jpg
20694,5698.8230856380105,-257.4088549199485,-45.83369925509011,rhyolite,rhyolite4SERS.jpg
20695,5699.920542265151,-257.3859419532977,-41.449288437262325,rhyolite,rhyolite4SG1D.jpg
20696,5700.893375598501,-248.09662167678766,-33.80468430953397,rhyolite,rhyolite4SP24.jpg
20697,5701.922422339801,-243.88914711234258,-26.71516996656327,rhyolite,rhyolite4ST98.jpg
20698,5702.891191286028,-258.59544697059556,-41.921528839218034,rhyolite,rhyolite4T9PG.jpg
20699,5704.07195514354,-237.38068879321185,-13.274814008356728,rhyolite,rhyolite4TPU3.jpg
20700,5705.185439470396,-229.7816009599755,0.959078322852132,rhyolite,rhyolite4TQZT.jpg
20701,5705.953006498363,-239.12637754750324,-20.323343942469165,rhyolite,rhyolite4U22L.jpg
20702,5707.187380445242,-201.2040590046493,24.606138667564334,rhyolite,rhyolite4UAYT.jpg
20703,5707.909742681218,-261.9385500511581,-44.046760525037065,rhyolite,rhyolite4UIMZ.jpg
20704,5709.35739332833,-190.06321398533524,47.360291687026596,rhyolite,rhyolite4UJMH.jpg
20705,5710.025776765869,-239.70137357478262,-16.485570886506864,rhyolite,rhyolite4ULJB.jpg
20706,5710.851248871337,-254.4410010428768,-41.7763204878388,rhyolite,rhyolite4UMSE.jpg
20707,5711.859028438279,-253.95999309593893,-41.16666644956147,rhyolite,rhyolite4UR44.jpg
20708,5712.88806578383,-243.919844048127,-28.48813277795607,rhyolite,rhyolite4UY9Y.jpg
20709,5714.234716083466,-229.91097214915825,4.253645806731643,rhyolite,rhyolite4V0J6.jpg
20710,5714.871730185347,-247.12496274406934,-33.90782848410411,rhyolite,rhyolite4V9KP.jpg
20711,5715.877499582338,-256.50718917440497,-42.878595396514825,rhyolite,rhyolite4VP4N.jpg
20712,5717.51475151802,-191.34040376290216,61.43610912016642,rhyolite,rhyolite4WFDC.jpg
20713,5717.868018194301,-277.8930376845321,-63.51992719339246,rhyolite,rhyolite4WIVB.jpg
20714,5718.870464239093,-254.66051510587076,-41.149489909277406,rhyolite,rhyolite4WOK3.jpg
20715,5720.249261555308,-198.74991134197194,31.43942265415606,rhyolite,rhyolite4WPQ5.jpg
20716,5720.856832243459,-260.9461994544417,-48.245643976025285,rhyolite,rhyolite4XFYG.jpg
20717,5722.530732505745,-184.78520672894297,68.43887035153921,rhyolite,rhyolite4XIM3.jpg
20718,5722.809868663672,-255.96206842353152,-45.1551639545533,rhyolite,rhyolite4YCCK.jpg
20719,5724.065404553172,-234.5449305454266,-9.508460225015545,rhyolite,rhyolite4YFBZ.jpg
20720,5724.849760793961,-265.5850688082574,-52.80251662115214,rhyolite,rhyolite4YK9O.jpg
20721,5726.104885952672,-212.01071969791016,9.821021490712404,rhyolite,rhyolite4Z258.jpg
20722,5727.132647949791,-196.90365603530748,25.443211082574468,rhyolite,rhyolite4Z8RQ.jpg
20723,5728.141547397166,-205.82115673357882,18.0287177323759,rhyolite,rhyolite4ZCUG.jpg
20724,5728.90181704276,-246.41261664031234,-32.001541745955855,rhyolite,rhyolite4ZFTT.jpg
20725,5729.864779244488,-259.42371140034567,-45.52529622048013,rhyolite,rhyolite4ZH3I.jpg
20726,5730.88059619699,-238.90812765224726,-24.92640571892575,rhyolite,rhyolite4ZM1J.jpg
20727,5731.965819724963,-227.27859592186937,-12.52291022152652,rhyolite,rhyolite4ZXTQ.jpg
20728,5732.859445540529,-278.0282237724646,-62.890201205691724,rhyolite,rhyolite500AJ.jpg
20729,5733.945676134822,-220.41820645668216,-4.484135824653527,rhyolite,rhyolite501J4.jpg
20730,5734.830733967339,-249.64008453833554,-37.70458156972329,rhyolite,rhyolite50CTB.jpg
20731,5736.0761014374875,-237.2735294081812,-12.461972945980115,rhyolite,rhyolite50CWC.jpg
20732,5736.9769681890575,-236.8317719394632,-19.175295121807956,rhyolite,rhyolite50ED5.jpg
20733,5737.927190953836,-216.71225026085978,-4.867908557801239,rhyolite,rhyolite51B2Y.jpg
20734,5738.966437420929,-227.49454746453512,-6.879672391282175,rhyolite,rhyolite51CQY.jpg
20735,5739.862471251095,-273.4224093684416,-58.29465572878791,rhyolite,rhyolite51UR3.jpg
20736,5740.918694125481,-248.769471287147,-33.407184069618886,rhyolite,rhyolite51WPA.jpg
20737,5741.857336757693,-249.55282407171242,-35.9025241912195,rhyolite,rhyolite51WSN.jpg
20738,5742.943938291397,-227.2193679068816,-13.901699409470973,rhyolite,rhyolite521GN.jpg
20739,5743.8571010321975,-251.98232815474503,-39.517328504030864,rhyolite,rhyolite5227B.jpg
20740,5744.976751766046,-228.40612300091198,-9.705088128780574,rhyolite,rhyolite52RBG.jpg
20741,5745.879239779668,-272.416503266214,-57.40221430035692,rhyolite,rhyolite53JKM.jpg
20742,5747.048748358641,-240.71501471193824,-19.72975504310359,rhyolite,rhyolite53RIW.jpg
20743,5747.844955771482,-249.3281312535924,-37.279336124811095,rhyolite,rhyolite54GBT.jpg
20744,5749.153331288193,-226.84578131875233,2.5890366719481848,rhyolite,rhyolite54GTC.jpg
20745,5749.9435207724555,-242.311099189507,-24.948763738626326,rhyolite,rhyolite54H4K.jpg
20746,5750.93097447447,-243.7531000811581,-27.1082329712173,rhyolite,rhyolite54JT9.jpg
20747,5751.820731462436,-258.7971164883854,-48.21313182988416,rhyolite,rhyolite54O0K.jpg
20748,5752.8631183792195,-279.11995537741063,-65.23402130290646,rhyolite,rhyolite54WHR.jpg
20749,5754.08146662912,-213.91193309124722,8.905214655352685,rhyolite,rhyolite55EJF.jpg
20750,5754.898365315319,-265.95698814627866,-48.5645885083176,rhyolite,rhyolite55VJP.jpg
20751,5755.930750111324,-242.254141220791,-26.703046652865233,rhyolite,rhyolite55ZT8.jpg
20752,5757.638905076264,-160.39605578588765,95.81799878775475,rhyolite,rhyolite564N2.jpg
20753,5758.0984940735825,-228.6533980332944,-2.6491722157152906,rhyolite,rhyolite56NIF.jpg
20754,5758.961496520821,-220.07338802300757,-4.584258057371615,rhyolite,rhyolite57JIL.jpg
20755,5759.862256665781,-266.7724994474773,-54.61320020051879,rhyolite,rhyolite57KTT.jpg
20756,5760.9073537501035,-248.42310188745432,-33.38669934468222,rhyolite,rhyolite580J9.jpg
20757,5762.021185265669,-227.180621349999,-6.8199999307654995,rhyolite,rhyolite58FJD.jpg
20758,5763.064568112642,-219.8612075386044,-0.022233027006182977,rhyolite,rhyolite58MKX.jpg
20759,5764.307142226706,-231.17388014694043,11.207041236025407,rhyolite,rhyolite59IGM.jpg
20760,5764.868730714906,-269.5690274968605,-56.13043294218028,rhyolite,rhyolite59SEK.jpg
20761,5765.890231858614,-265.98976486819527,-50.350188377533236,rhyolite,rhyolite59YUB.jpg
20762,5766.930669992225,-244.22340322211093,-28.895208906568843,rhyolite,rhyolite5A1ZN.jpg
20763,5767.934782338625,-250.53748004792726,-35.023254638618525,rhyolite,rhyolite5A7HT.jpg
20764,5768.876735193908,-242.03610187222583,-28.355893740236183,rhyolite,rhyolite5AOVS.jpg
20765,5769.890676480284,-265.46631124445577,-46.61155528838636,rhyolite,rhyolite5APGU.jpg
20766,5770.991723476243,-242.38588830909083,-22.867060787986624,rhyolite,rhyolite5B1ZB.jpg
20767,5771.947443122908,-236.34374873005916,-20.085951574778587,rhyolite,rhyolite5B8Q8.jpg
20768,5772.800815058229,-258.5964075560585,-48.82586639469257,rhyolite,rhyolite5BNXZ.jpg
20769,5774.031055633558,-243.04800380319287,-21.44632342296431,rhyolite,rhyolite5BP2W.jpg
20770,5775.040490518045,-239.71190561038077,-18.216800325315074,rhyolite,rhyolite5BVMC.jpg
20771,5776.398131551354,-194.3372330499776,47.65031278973031,rhyolite,rhyolite5C7G4.jpg
20772,5776.863495649379,-254.8118820809178,-41.54498737350109,rhyolite,rhyolite5CI8H.jpg
20773,5777.855947009809,-277.3068969775184,-61.797966593366674,rhyolite,rhyolite5CLSF.jpg
20774,5778.848347567351,-249.9304617937633,-37.94823613733211,rhyolite,rhyolite5CPUW.jpg
20775,5779.848417386715,-253.79997548452207,-41.575067939019476,rhyolite,rhyolite5D4NF.jpg
20776,5780.907025639059,-244.50364813406554,-26.51088002190332,rhyolite,rhyolite5D8NA.jpg
20777,5781.863757379965,-261.1594062665694,-48.72748293333472,rhyolite,rhyolite5DLLH.jpg
20778,5783.110110103877,-212.6630670075354,11.282856356243567,rhyolite,rhyolite5DQHP.jpg
20779,5784.0068046435645,-241.999415604165,-21.85823940850036,rhyolite,rhyolite5E2SM.jpg
20780,5785.0038346657875,-230.75340607932003,-11.854114956908406,rhyolite,rhyolite5E7CO.jpg
20781,5786.0979622341,-226.58460176240288,-1.213816109557802,rhyolite,rhyolite5EE46.jpg
20782,5786.855149580685,-256.07010249910354,-43.83776960037885,rhyolite,rhyolite5F1A0.jpg
20783,5787.868581057564,-248.82580849366192,-36.02074190354198,rhyolite,rhyolite5F64C.jpg
20784,5789.029857818757,-238.46594208188438,-14.240959062549955,rhyolite,rhyolite5F9KY.jpg
20785,5790.05738889371,-230.00753890993713,-6.531740963485297,rhyolite,rhyolite5G125.jpg
20786,5790.939868339537,-239.23173225535226,-23.43434918512672,rhyolite,rhyolite5G85M.jpg
20787,5792.1372712051625,-230.37404843946504,-4.263107170680588,rhyolite,rhyolite5GAOH.jpg
20788,5793.092898975075,-223.38806694772614,-3.051843950066229,rhyolite,rhyolite5GAUQ.jpg
20789,5793.882996459054,-269.69839207022403,-54.54913918606587,rhyolite,rhyolite5GDXT.jpg
20790,5794.870155277459,-255.4274078549491,-42.61604333006811,rhyolite,rhyolite5GUKG.jpg
20791,5795.885575577601,-246.92283003419718,-33.28145210288719,rhyolite,rhyolite5HIXT.jpg
20792,5796.892022420506,-249.02442381207294,-32.65575506447241,rhyolite,rhyolite5HZYU.jpg
20793,5797.8545398362285,-271.18266816198155,-57.47051005109654,rhyolite,rhyolite5J6GH.jpg
20794,5798.85698566115,-265.0610990868512,-52.56402997927068,rhyolite,rhyolite5JQJV.jpg
20795,5799.873807587563,-273.39043783767653,-58.54548936527588,rhyolite,rhyolite5KGXY.jpg
20796,5801.445723094212,-205.3502652571492,41.284269272633,rhyolite,rhyolite5KMCP.jpg
20797,5802.0248785287495,-237.17019774360247,-18.051101479473157,rhyolite,rhyolite5KYPV.jpg
20798,5802.850294393334,-259.39673369560563,-47.56221426829537,rhyolite,rhyolite5L5RU.jpg
20799,5803.865169957116,-262.2050599411011,-48.537396696173424,rhyolite,rhyolite5L61J.jpg
20800,5804.901388674488,-252.57293948375258,-35.77284895431093,rhyolite,rhyolite5LF6V.jpg
20801,5805.8542496363625,-277.4570151492614,-63.085566448615964,rhyolite,rhyolite5LNE3.jpg
20802,5807.317427274046,-207.93638226519627,28.938038170702004,rhyolite,rhyolite5LP7E.jpg
20803,5807.867996418433,-266.2569755187303,-48.984752164389064,rhyolite,rhyolite5M127.jpg
20804,5808.8805752976805,-261.6431175564001,-46.468859114620685,rhyolite,rhyolite5MFUC.jpg
20805,5809.834633707473,-249.4301552465394,-37.88603605891292,rhyolite,rhyolite5MTYB.jpg
20806,5810.846028087046,-263.83878346820046,-50.61892328861597,rhyolite,rhyolite5MWBC.jpg
20807,5811.854852227188,-274.1965808462678,-60.78558803131813,rhyolite,rhyolite5N08J.jpg
20808,5812.830893605155,-254.71522371537495,-44.18640624635724,rhyolite,rhyolite5NBV3.jpg
20809,5813.884517256826,-266.28663573383795,-50.11232965276277,rhyolite,rhyolite5P8I3.jpg
20810,5815.304865992321,-183.25654583624672,49.43562451755643,rhyolite,rhyolite5PART.jpg
20811,5815.972342771207,-239.91668291948525,-21.601822457810044,rhyolite,rhyolite5PFCI.jpg
20812,5816.859705345694,-245.39266103678273,-32.69213919455541,rhyolite,rhyolite5PJ4A.jpg
20813,5817.875683543734,-270.546948253732,-56.14247835085073,rhyolite,rhyolite5PLZH.jpg
20814,5818.844693111549,-250.770085675058,-39.558691193293086,rhyolite,rhyolite5Q3SD.jpg
20815,5819.841188379495,-270.72550651706604,-57.18760783547317,rhyolite,rhyolite5Q933.jpg
20816,5820.948066486425,-240.7754906563203,-25.864320701540816,rhyolite,rhyolite5QW3W.jpg
20817,5822.211552158103,-205.40474378361566,21.072598453919742,rhyolite,rhyolite5QWS8.jpg
20818,5823.375595444475,-220.14900480990795,28.67177993954829,rhyolite,rhyolite5R8QO.jpg
20819,5823.982586706157,-231.556138870711,-14.587154766112691,rhyolite,rhyolite5RCVW.jpg
20820,5825.0625053301565,-245.82807762971046,-17.9998340808606,rhyolite,rhyolite5RORJ.jpg
20821,5825.919762706201,-251.1372876644686,-28.90442395789068,rhyolite,rhyolite5RPA6.jpg
20822,5827.068680435795,-237.0792604602818,-13.980449390630628,rhyolite,rhyolite5SL29.jpg
20823,5827.8863928025585,-244.50973860051738,-31.216073930875062,rhyolite,rhyolite5SNNF.jpg
20824,5828.88376314391,-239.63197854136342,-27.155644561891215,rhyolite,rhyolite5SU7Q.jpg
20825,5829.856244701521,-265.1473593726236,-50.99411387286372,rhyolite,rhyolite5SUGE.jpg
20826,5830.840736602578,-263.04959376053824,-51.94196011644489,rhyolite,rhyolite5SZ1J.jpg
20827,5831.850813646906,-276.51368604611395,-61.02982476340934,rhyolite,rhyolite5T3B7.jpg
20828,5832.886564112819,-251.55208895435229,-37.68891464357109,rhyolite,rhyolite5T8XT.jpg
20829,5833.822015740279,-258.5285321890418,-47.4070723012974,rhyolite,rhyolite5TALT.jpg
20830,5834.865719800636,-257.8118285555273,-45.440973765184374,rhyolite,rhyolite5TB9V.jpg
20831,5835.897886053836,-256.858907119646,-39.1835746009548,rhyolite,rhyolite5TKAV.jpg
20832,5836.848522926282,-260.1740040534035,-48.636162699964565,rhyolite,rhyolite5TNEG.jpg
20833,5838.1643359392265,-200.21009109465265,25.236429526095005,rhyolite,rhyolite5UQXU.jpg
20834,5838.841712209285,-249.16630099342615,-37.93344085868884,rhyolite,rhyolite5V4H5.jpg
20835,5839.9004377964575,-257.8716107451284,-41.857385418055664,rhyolite,rhyolite5VXGF.jpg
20836,5840.905258633692,-250.25651838266575,-35.11566968935778,rhyolite,rhyolite5WLHC.jpg
20837,5842.028132135925,-238.50346840388235,-17.10300828423561,rhyolite,rhyolite5WP7H.jpg
20838,5842.989652462847,-244.87048873510847,-25.71574365512331,rhyolite,rhyolite5WTWX.jpg
20839,5843.944431131293,-231.83135961107592,-16.823624985501578,rhyolite,rhyolite5WUZB.jpg
20840,5844.890543322155,-260.4944049424657,-44.52598317580593,rhyolite,rhyolite5WXYC.jpg
20841,5845.862687828218,-263.0630441156671,-50.31554465615434,rhyolite,rhyolite5XC6Q.jpg
20842,5847.221448059019,-231.65892542264692,2.4570684294574257,rhyolite,rhyolite5XL9W.jpg
20843,5847.863023436238,-269.4482362070414,-54.75996268922115,rhyolite,rhyolite5XN8H.jpg
20844,5848.95523108651,-244.44042929256278,-27.410729438526474,rhyolite,rhyolite5XSUD.jpg
20845,5849.846019843981,-259.69263568152724,-48.61608725752556,rhyolite,rhyolite5XXN9.jpg
20846,5850.884127052486,-257.40113480021904,-42.06122477360495,rhyolite,rhyolite5Y3JD.jpg
20847,5851.962509097129,-243.97310255353358,-26.95490932818154,rhyolite,rhyolite5YS4N.jpg
20848,5852.87540848176,-259.043772838602,-45.3060079968508,rhyolite,rhyolite5YT41.jpg
20849,5853.839586004699,-262.7932640781583,-51.08804260893461,rhyolite,rhyolite5Z1MV.jpg
20850,5854.894914087531,-239.72244480067022,-25.162474722343855,rhyolite,rhyolite5ZCYU.jpg
20851,5856.496751654349,-208.7748663345156,45.69536794858894,rhyolite,rhyolite5ZKKM.jpg
20852,5856.950339033512,-231.9872594316997,-17.958802895454262,rhyolite,rhyolite60QFZ.jpg
20853,5858.617415963925,-181.88286645588914,78.56865278205449,rhyolite,rhyolite60UEU.jpg
20854,5858.844423063904,-268.36065990031057,-56.93423548831659,rhyolite,rhyolite60WTQ.jpg
20855,5859.840173109944,-257.95829476819154,-45.07023313796856,rhyolite,rhyolite61127.jpg
20856,5860.852868209198,-259.3248576533195,-46.608172613057604,rhyolite,rhyolite61459.jpg
20857,5861.850012706013,-277.3691745781892,-64.96477014317452,rhyolite,rhyolite61GW2.jpg
20858,5862.973327749326,-233.40595685174475,-15.93325646217075,rhyolite,rhyolite61H27.jpg
20859,5863.868813918116,-272.75138307839,-58.112459199376545,rhyolite,rhyolite61M1I.jpg
20860,5864.801841632554,-244.5363501750199,-35.113784309238696,rhyolite,rhyolite61U67.jpg
20861,5866.125603264282,-227.67328400476114,1.1669882507880465,rhyolite,rhyolite61ZVS.jpg
20862,5866.965467015182,-242.78011790137236,-26.99394927797229,rhyolite,rhyolite6250Z.jpg
20863,5867.849479357389,-248.5792912348919,-36.983013549433416,rhyolite,rhyolite6256R.jpg
20864,5868.853701696117,-244.72567669169405,-33.56865246430394,rhyolite,rhyolite627ZO.jpg
20865,5869.853664144242,-276.2429651846511,-62.463689365913154,rhyolite,rhyolite62AVA.jpg
20866,5870.812041120981,-253.41601279972053,-43.44666281435257,rhyolite,rhyolite62UNE.jpg
20867,5871.945716182117,-247.12651702655685,-30.980292781220193,rhyolite,rhyolite6305V.jpg
20868,5872.869270879999,-253.24868977861374,-40.552667154484354,rhyolite,rhyolite63HCQ.jpg
20869,5873.886237465874,-267.79975285417066,-52.450402743157234,rhyolite,rhyolite63NMY.jpg
20870,5874.8338068517205,-257.7940695530229,-46.89941533120228,rhyolite,rhyolite63XJA.jpg
20871,5875.859199910367,-269.2351923664114,-53.158775358963354,rhyolite,rhyolite640HF.jpg
20872,5876.941852342274,-243.74849055711695,-29.10546606873971,rhyolite,rhyolite64RC4.jpg
20873,5877.896921699862,-255.07112901976853,-41.61724143428856,rhyolite,rhyolite650MV.jpg
20874,5878.856063888586,-254.0206320444984,-42.48433859635025,rhyolite,rhyolite6585V.jpg
20875,5879.854975665664,-276.1878005565096,-62.24413807194428,rhyolite,rhyolite65DF4.jpg
20876,5880.91502116198,-242.2956626580341,-26.419346563775292,rhyolite,rhyolite65EA5.jpg
20877,5881.862974175462,-263.98343287663414,-51.35946467661479,rhyolite,rhyolite663CX.jpg
20878,5882.815433224134,-251.41665162157742,-41.22623770323821,rhyolite,rhyolite66FFL.jpg
20879,5883.9791990088015,-216.60816086080902,-3.5219841574120134,rhyolite,rhyolite66JHO.jpg
20880,5884.862177224979,-277.6837671071861,-62.891459254839056,rhyolite,rhyolite66TSL.jpg
20881,5885.865011789731,-264.9992682156243,-48.692733085540944,rhyolite,rhyolite67ATO.jpg
20882,5886.8582138599995,-269.39466751186336,-55.13162224773837,rhyolite,rhyolite67GY1.jpg
20883,5887.924678457312,-242.86882688389915,-27.287736869715317,rhyolite,rhyolite67PBR.jpg
20884,5888.881958425783,-253.57234765223842,-39.95740673216177,rhyolite,rhyolite67ZW8.jpg
20885,5889.879328664816,-234.90749291734141,-21.45117671995956,rhyolite,rhyolite68CWK.jpg
20886,5890.850953223988,-276.35609901196915,-62.91791969801935,rhyolite,rhyolite68IX0.jpg
20887,5891.956359469746,-223.8277494522572,-8.40297285264357,rhyolite,rhyolite69HUU.jpg
20888,5893.2793978674745,-216.4615376456343,20.32487570575244,rhyolite,rhyolite69NI0.jpg
20889,5893.994922273209,-224.34977396872412,-8.877852209447731,rhyolite,rhyolite69OR5.jpg
20890,5894.913539041843,-253.76495940295516,-36.50595870204432,rhyolite,rhyolite6A6ZI.jpg
20891,5895.952492038689,-236.8666872263871,-19.46442194485351,rhyolite,rhyolite6AFL6.jpg
20892,5896.881330525134,-248.6332580497836,-35.976962947334606,rhyolite,rhyolite6AN6A.jpg
20893,5897.848678719468,-243.7294250828244,-30.56287286847226,rhyolite,rhyolite6AORD.jpg
20894,5898.854957909923,-242.69199553112026,-29.57764341487314,rhyolite,rhyolite6AVXX.jpg
20895,5900.313394522209,-216.6877802155066,23.535577531621147,rhyolite,rhyolite6B7HK.jpg
20896,5900.907859163497,-246.05675169099703,-30.377949066027227,rhyolite,rhyolite6B9I4.jpg
20897,5902.071149036836,-218.98707193995313,2.9969188587039097,rhyolite,rhyolite6BM39.jpg
20898,5902.846420305361,-274.4211184089908,-59.20676409197329,rhyolite,rhyolite6BTGM.jpg
20899,5903.850491176988,-271.28661595933346,-57.898348598603356,rhyolite,rhyolite6C0MW.jpg
20900,5905.07317482258,-225.95126948487447,-0.5706452456042227,rhyolite,rhyolite6CWQD.jpg
20901,5906.041414194267,-196.20436998265043,17.27781542389195,rhyolite,rhyolite6D5RM.jpg
20902,5906.79310084568,-261.5423001324658,-53.67250261409653,rhyolite,rhyolite6D8T0.jpg
20903,5907.935058623795,-242.80457380541506,-26.89427209605368,rhyolite,rhyolite6DC4W.jpg
20904,5908.902329951937,-239.4703712901788,-24.68353528046918,rhyolite,rhyolite6DDXJ.jpg
20905,5909.848938312092,-264.1171656871301,-53.14478266027447,rhyolite,rhyolite6DIYJ.jpg
20906,5910.881238231162,-242.2746056731614,-29.307859537083814,rhyolite,rhyolite6DMV3.jpg
20907,5911.855160791686,-255.4480514395215,-43.92565620954445,rhyolite,rhyolite6E1CG.jpg
20908,5912.879521663918,-247.196193449713,-33.19701331466618,rhyolite,rhyolite6EQ28.jpg
20909,5913.840461096854,-253.9179884920528,-43.00552401612404,rhyolite,rhyolite6ESD3.jpg
20910,5914.88580894381,-266.313197701144,-50.597598358432556,rhyolite,rhyolite6EULE.jpg
20911,5915.876570788935,-250.99902892719803,-36.85945484164478,rhyolite,rhyolite6EW6H.jpg
